identifier	minutes	group
t_CGP_donor_GC00006	197.866666666667	02-tumors_101bp
c_CGP_donor_1602516	197.85	01-controls_101bp
c_RK035	197.833333333333	01-controls_101bp
c_CGP_donor_1199138	197.816666666667	01-controls_101bp
c_4177842X	197.816666666667	03-controls_151bp_X10
c_TCGA-AL-A5DJ	197.8	01-controls_101bp
t_ICGC_MB155	197.783333333333	02-tumors_101bp
c_TCGA-BS-A0TC	197.75	01-controls_101bp
t_4177639	197.716666666667	02-tumors_101bp
c_TCGA-BH-A0EA	197.7	01-controls_101bp
c_TCGA-FV-A23B	197.7	01-controls_101bp
t_TCGA-DU-7301	197.7	02-tumors_101bp
c_CPCG0409	197.683333333333	01-controls_101bp
c_RK128	197.683333333333	01-controls_101bp
c_TCGA-C5-A0TN	197.65	01-controls_101bp
c_CGP_donor_1691139	197.633333333333	01-controls_101bp
t_ICGC_PA95	197.583333333333	02-tumors_101bp
t_ICGC_GBM73	197.566666666667	02-tumors_101bp
t_RK105	197.55	02-tumors_101bp
c_CGP_donor_1338650_2	197.533333333333	01-controls_101bp
c_CGP_donor_1338650_1	197.516666666667	01-controls_101bp
c_RK172	197.516666666667	01-controls_101bp
c_TCGA-CV-7180	197.516666666667	01-controls_101bp
c_CGP_donor_1691147	197.466666666667	01-controls_101bp
c_MDT-AP-2077	197.466666666667	01-controls_101bp
t_ICGC_PA86	197.45	02-tumors_101bp
c_TCGA-D1-A16G	197.416666666667	01-controls_101bp
m_H032-VPVQ	197.416666666667	02-tumors_101bp
b_XI006_F13_S1	197.416666666667	03-controls_151bp_X10
c_ICGC_0061	197.4	01-controls_101bp
t_RK044	197.4	02-tumors_101bp
c_ITNET-1293	197.383333333333	01-controls_101bp
c_TCGA-CV-7255	197.383333333333	01-controls_101bp
c_TCGA-DX-A23R	197.366666666667	01-controls_101bp
t_H050-T0SR	197.35	02-tumors_101bp
t_84	197.316666666667	02-tumors_101bp
t_MBRep_T36	197.316666666667	02-tumors_101bp
c_ICGC_PA83	197.3	01-controls_101bp
c_TCGA-DX-A240	197.3	01-controls_101bp
c_CGP_donor_1338695_2	197.283333333333	01-controls_101bp
c_ICGC_MB136	197.266666666667	01-controls_101bp
t_TCGA-CJ-4639	197.266666666667	02-tumors_101bp
c_CGP_donor_1397282	197.25	01-controls_101bp
c_TCGA-AL-3466	197.25	01-controls_101bp
c_CGP_donor_1600818_1	197.233333333333	01-controls_101bp
c_CGP_donor_1337238	197.2	01-controls_101bp
t_ICGC_MB184	197.2	02-tumors_101bp
t_ICGC_MB262	197.2	02-tumors_101bp
t_RK181	197.15	02-tumors_101bp
c_TCGA-D8-A27F	197.083333333333	01-controls_101bp
c_PCSI_0392	197.05	01-controls_101bp
t_CGP_donor_GC00053	197.05	02-tumors_101bp
c_TCGA-BR-8486	197	01-controls_101bp
t_ICGC_GBM55	197	02-tumors_101bp
t_CGP_donor_GC00052	196.966666666667	02-tumors_101bp
c_ICGC_GBM62	196.933333333333	01-controls_101bp
c_RK075	196.933333333333	01-controls_101bp
c_CGP_donor_1230755	196.916666666667	01-controls_101bp
c_TCGA-DX-A2J0	196.916666666667	01-controls_101bp
b_XI002_224_2	196.9	03-controls_151bp_X10
c_TCGA-85-8052	196.866666666667	01-controls_101bp
t_ICGC_MB234	196.833333333333	02-tumors_101bp
c_A21-0096_CRUK_PC_0096_6	196.816666666667	01-controls_101bp
c_TCGA-B6-A0RE	196.816666666667	01-controls_101bp
c_TCGA-C5-A1M9	196.816666666667	01-controls_101bp
t_4103593X	196.816666666667	04-tumors_151bp_X10
c_SJMB011	196.8	01-controls_101bp
c_RK049	196.783333333333	01-controls_101bp
c_RK275	196.783333333333	01-controls_101bp
c_RK197	196.75	01-controls_101bp
t_ICGC_GBM57	196.733333333333	02-tumors_101bp
c_MDT-AP-0223	196.7	01-controls_101bp
t_TCGA-CJ-5682	196.7	02-tumors_101bp
c_ICGC_0428	196.666666666667	01-controls_101bp
c_0093_CRUK_PC_0093	196.65	01-controls_101bp
c_RK176	196.616666666667	01-controls_101bp
c_ICGC_PA87	196.6	01-controls_101bp
c_OCCAMS-ST-023	196.6	01-controls_101bp
c_TCGA-H4-A2HQ	196.6	01-controls_101bp
t_4124432X	196.6	04-tumors_151bp_X10
t_661	196.583333333333	02-tumors_101bp
c_4179976X	196.583333333333	03-controls_151bp_X10
c_TCGA-14-1459	196.533333333333	01-controls_101bp
t_ICGC_MB151	196.466666666667	02-tumors_101bp
t_ICGC_GBM83	196.45	02-tumors_101bp
c_4184437X	196.433333333333	03-controls_151bp_X10
t_TCGA-HT-7695	196.416666666667	02-tumors_101bp
c_OCCAMS-AH-014	196.35	01-controls_101bp
b_XI002_75_28	196.35	03-controls_151bp_X10
c_ICGC_PA126	196.316666666667	01-controls_101bp
t_EOPC-035_6	196.316666666667	02-tumors_101bp
c_RK283	196.283333333333	01-controls_101bp
c_RK312	196.266666666667	01-controls_101bp
t_TCGA-AB-2990	196.266666666667	02-tumors_101bp
t_CGP_donor_GC00040	196.25	02-tumors_101bp
c_0006_CRUK_PC_0006_4	196.233333333333	01-controls_101bp
c_TCGA-DX-A3M1	196.2	01-controls_101bp
t_SNU_WGS_05	196.183333333333	02-tumors_101bp
c_MDT-AP-2963	196.15	01-controls_101bp
c_RK278	196.133333333333	01-controls_101bp
c_343	196.05	01-controls_101bp
b_XI006_CRCf23_S1	196.033333333333	03-controls_151bp_X10
c_CPCG0210	196	01-controls_101bp
c_TCGA-CW-6087	196	01-controls_101bp
t_CHC433	195.983333333333	02-tumors_101bp
t_MDT-AP-1364	195.983333333333	02-tumors_101bp
t_ICGC_MB269	195.966666666667	02-tumors_101bp
t_MDT-AP-1202	195.966666666667	02-tumors_101bp
c_SJMB031	195.95	01-controls_101bp
c_TCGA-EP-A2KA	195.95	01-controls_101bp
b_XI019_HL2_S7	195.95	03-controls_151bp_X10
c_4138464	195.933333333333	01-controls_101bp
c_TCGA-AO-A12H	195.933333333333	01-controls_101bp
c_TCGA-FX-A3RE	195.933333333333	01-controls_101bp
c_4128355X	195.916666666667	03-controls_151bp_X10
c_TCGA-AG-3885	195.866666666667	01-controls_101bp
t_MDT-AP-2116	195.85	02-tumors_101bp
c_TCGA-E2-A1LG	195.816666666667	01-controls_101bp
t_RK221	195.816666666667	02-tumors_101bp
c_ICGC_0535	195.8	01-controls_101bp
t_XI041_05	195.75	04-tumors_151bp_X10
c_RK136	195.716666666667	01-controls_101bp
t_684	195.7	02-tumors_101bp
c_TCGA-AG-4015	195.666666666667	01-controls_101bp
c_MDT-AP-2452	195.65	01-controls_101bp
c_MDT-AP-2745	195.633333333333	01-controls_101bp
c_RK220	195.633333333333	01-controls_101bp
t_CGP_donor_GC00035	195.633333333333	02-tumors_101bp
t_ICGC_MB274	195.633333333333	02-tumors_101bp
c_ICGC_MB139	195.616666666667	01-controls_101bp
b_XI006_F18_S3	195.616666666667	03-controls_151bp_X10
c_TCGA-CJ-4870	195.6	01-controls_101bp
t_RK145_2	195.6	02-tumors_101bp
t_TCGA-06-1086	195.583333333333	02-tumors_101bp
c_TCGA-EE-A2A0	195.566666666667	01-controls_101bp
c_XI041_AP	195.566666666667	03-controls_151bp_X10
c_MDT-AP-2878	195.5	01-controls_101bp
t_4198542	195.483333333333	02-tumors_101bp
c_B087koeln_20507	195.466666666667	01-controls_101bp
t_4182393	195.466666666667	02-tumors_101bp
c_ICGC_MB189	195.45	01-controls_101bp
c_OCCAMS-AH-131	195.45	01-controls_101bp
c_244	195.433333333333	01-controls_101bp
c_TCGA-A6-6781	195.433333333333	01-controls_101bp
c_TCGA-CH-5789	195.433333333333	01-controls_101bp
t_ICGC_GBM97	195.433333333333	02-tumors_101bp
c_A21-0096_CRUK_PC_0096_9	195.4	01-controls_101bp
c_CPCG0334	195.366666666667	01-controls_101bp
c_ICGC_MB282	195.35	01-controls_101bp
t_TCGA-DK-A1AG	195.35	02-tumors_101bp
c_B087wgs_9243	195.333333333333	01-controls_101bp
c_PCSI_0001	195.333333333333	01-controls_101bp
c_RK289_2	195.333333333333	01-controls_101bp
c_4113971	195.316666666667	01-controls_101bp
b_XI061_4EP28	195.316666666667	03-controls_151bp_X10
c_ICGC_GBM65	195.3	01-controls_101bp
b_XI002_102_1	195.3	03-controls_151bp_X10
t_TCGA-EM-A3FQ	195.283333333333	02-tumors_101bp
t_TCGA-A5-A0G9	195.266666666667	02-tumors_101bp
t_4105782X	195.2	04-tumors_151bp_X10
b_H049-DQGS	195.183333333333	01-controls_101bp
b_XI006_F20_S6	195.183333333333	03-controls_151bp_X10
c_RK077	195.15	01-controls_101bp
c_TCGA-AX-A06B	195.15	01-controls_101bp
t_MBRep_T38	195.15	02-tumors_101bp
c_CGP_donor_GC00008	195.1	01-controls_101bp
b_K20K-7CHM5F	195.1	03-controls_151bp_X10
c_ICGC_GBM86	195.066666666667	01-controls_101bp
c_ICGC_MB66	195.066666666667	01-controls_101bp
c_RK054	195.066666666667	01-controls_101bp
c_RK181	195.066666666667	01-controls_101bp
c_OSCC-GB_012101	195.033333333333	01-controls_101bp
t_MDT-AP-0209	195.033333333333	02-tumors_101bp
t_4138629X	195.033333333333	04-tumors_151bp_X10
c_A10-0015_CRUK_PC_0015_3	195.016666666667	01-controls_101bp
c_ICGC_0235	194.983333333333	01-controls_101bp
b_XI006_CRCf24_S3	194.983333333333	03-controls_151bp_X10
c_RK191	194.966666666667	01-controls_101bp
c_A10-0015_CRUK_PC_0015_1	194.9	01-controls_101bp
c_CGP_donor_1691131	194.9	01-controls_101bp
t_MDT-AP-2254	194.9	02-tumors_101bp
c_SNU_WGS_01	194.883333333333	01-controls_101bp
b_H049-CELK	194.866666666667	01-controls_101bp
t_ICGC_MB239	194.85	02-tumors_101bp
c_RK038	194.833333333333	01-controls_101bp
t_RK196	194.816666666667	02-tumors_101bp
c_TCGA-AB-2987	194.8	01-controls_101bp
c_TCGA-B0-5094	194.8	01-controls_101bp
c_TCGA-EP-A2KB	194.8	01-controls_101bp
t_4184437X	194.783333333333	04-tumors_151bp_X10
c_125	194.766666666667	01-controls_101bp
t_ICGC_MB86	194.75	02-tumors_101bp
t_XI010_NCH3602	194.75	04-tumors_151bp_X10
t_SJMB004	194.7	02-tumors_101bp
b_XI019_HL2_S8	194.666666666667	03-controls_151bp_X10
c_4193638	194.633333333333	01-controls_101bp
c_RK167	194.633333333333	01-controls_101bp
t_ICGC_PA50	194.633333333333	02-tumors_101bp
c_XI041_06	194.633333333333	03-controls_151bp_X10
c_RK243	194.6	01-controls_101bp
c_RK079	194.583333333333	01-controls_101bp
c_TCGA-A7-A13D	194.566666666667	01-controls_101bp
t_4134005	194.566666666667	02-tumors_101bp
t_ICGC_MB74	194.566666666667	02-tumors_101bp
c_MDT-AP-1323	194.55	01-controls_101bp
c_TCGA-BP-4781	194.55	01-controls_101bp
c_TCGA-ER-A2NF	194.55	01-controls_101bp
t_4130051	194.55	02-tumors_101bp
t_CGP_donor_1199138	194.533333333333	02-tumors_101bp
t_SJMB018	194.533333333333	02-tumors_101bp
c_4178243X	194.533333333333	03-controls_151bp_X10
c_TCGA-AP-A0LL	194.483333333333	01-controls_101bp
c_RK105	194.466666666667	01-controls_101bp
c_TCGA-DK-A1A7	194.466666666667	01-controls_101bp
t_4160069	194.45	02-tumors_101bp
c_ICGC_MB287	194.416666666667	01-controls_101bp
t_145	194.4	02-tumors_101bp
c_RK056	194.383333333333	01-controls_101bp
c_4115001	194.3	01-controls_101bp
c_AOCS-112	194.283333333333	01-controls_101bp
c_TCGA-KL-8325	194.266666666667	01-controls_101bp
b_H021-6B6H6F	194.266666666667	03-controls_151bp_X10
c_TCGA-FX-A3NJ	194.233333333333	01-controls_101bp
t_4108101	194.216666666667	02-tumors_101bp
b_DKFZ-Mrad_5	194.2	03-controls_151bp_X10
c_ICGC_0021	194.183333333333	01-controls_101bp
c_TCGA-AA-A01T	194.183333333333	01-controls_101bp
c_MDT-AP-1299	194.133333333333	01-controls_101bp
c_TCGA-EL-A3T0	194.133333333333	01-controls_101bp
t_ICGC_MB35	194.133333333333	02-tumors_101bp
c_TCGA-EZ-7264	194.1	01-controls_101bp
c_OSCC-GB_011701	194.066666666667	01-controls_101bp
c_4139212X	194.066666666667	03-controls_151bp_X10
c_A29-0017_CRUK_PC_0017_1	194.033333333333	01-controls_101bp
c_ICGC_PA9	194.033333333333	01-controls_101bp
c_PCSI_0077	194.033333333333	01-controls_101bp
c_4134005	193.983333333333	01-controls_101bp
c_TCGA-DD-A1EJ	193.983333333333	01-controls_101bp
c_TCGA-AG-3727	193.95	01-controls_101bp
t_ICGC_MB91	193.933333333333	02-tumors_101bp
c_MDT-AP-1137	193.916666666667	01-controls_101bp
c_TCGA-G9-7522	193.9	01-controls_101bp
t_ICGC_MB272	193.9	02-tumors_101bp
c_MDT-AP-3401	193.866666666667	01-controls_101bp
c_RK021	193.866666666667	01-controls_101bp
c_0084_CRUK_PC_0084	193.85	01-controls_101bp
b_XI001a_25-4-46-1020403	193.85	03-controls_151bp_X10
c_RK023	193.833333333333	01-controls_101bp
t_4112512	193.833333333333	02-tumors_101bp
b_XI061_4EP19	193.833333333333	03-controls_151bp_X10
t_ICGC_MB66	193.816666666667	02-tumors_101bp
c_TCGA-AG-3574	193.8	01-controls_101bp
c_CGP_donor_GC00038	193.783333333333	01-controls_101bp
t_4150895	193.783333333333	02-tumors_101bp
c_ICGC_0053	193.766666666667	01-controls_101bp
t_ICGC_MB104	193.766666666667	02-tumors_101bp
c_ICGC_MB68	193.75	01-controls_101bp
c_ICGC_PA36	193.75	01-controls_101bp
c_RK103	193.733333333333	01-controls_101bp
b_XI039_CRC_L2_S3	193.733333333333	03-controls_151bp_X10
t_4188900	193.716666666667	02-tumors_101bp
c_4108101	193.7	01-controls_101bp
c_XD001_P101	193.7	03-controls_151bp_X10
c_0094_CRUK_PC_0094	193.683333333333	01-controls_101bp
c_RK206	193.666666666667	01-controls_101bp
c_ICGC_GBM44	193.633333333333	01-controls_101bp
c_CGP_donor_1490914	193.483333333333	01-controls_101bp
c_TCGA-D3-A3MO	193.466666666667	01-controls_101bp
c_RK162	193.45	01-controls_101bp
t_RK062	193.45	02-tumors_101bp
t_435	193.433333333333	02-tumors_101bp
c_ICGC_0037	193.416666666667	01-controls_101bp
t_MDT-AP-3020	193.4	02-tumors_101bp
t_TCGA-E1-5319	193.383333333333	02-tumors_101bp
b_XI006_F13_S2	193.383333333333	03-controls_151bp_X10
t_148	193.35	02-tumors_101bp
t_ICGC_PNET01	193.35	02-tumors_101bp
c_CPCG0255	193.333333333333	01-controls_101bp
c_ICGC_MB152	193.333333333333	01-controls_101bp
c_ICGC_MB95	193.316666666667	01-controls_101bp
c_RK061	193.3	01-controls_101bp
t_TCGA-DK-A1A6	193.25	02-tumors_101bp
t_MDT-AP-0706	193.233333333333	02-tumors_101bp
t_TCGA-DK-A1A7	193.233333333333	02-tumors_101bp
c_TCGA-EM-A3FQ	193.2	01-controls_101bp
c_64	193.166666666667	01-controls_101bp
c_TCGA-FV-A3I0	193.166666666667	01-controls_101bp
c_296	193.15	01-controls_101bp
c_XD001_P004	193.066666666667	03-controls_151bp_X10
c_661	193.05	01-controls_101bp
t_343	192.983333333333	02-tumors_101bp
c_ICGC_0455	192.966666666667	01-controls_101bp
c_ICGC_MB37	192.95	01-controls_101bp
t_SJMB030	192.933333333333	02-tumors_101bp
t_TCGA-DJ-A2Q8	192.916666666667	02-tumors_101bp
t_MDT-AP-1367	192.9	02-tumors_101bp
t_ICGC_PA129	192.883333333333	02-tumors_101bp
c_TCGA-IW-A3M5	192.85	01-controls_101bp
c_CGP_donor_GC00048	192.833333333333	01-controls_101bp
c_ICGC_0063	192.833333333333	01-controls_101bp
c_RK221	192.8	01-controls_101bp
b_XI001b_25-7-000170-1	192.8	03-controls_151bp_X10
c_TCGA-KN-8435	192.783333333333	01-controls_101bp
c_MDT-AP-0530	192.766666666667	01-controls_101bp
t_4139483X	192.766666666667	04-tumors_151bp_X10
c_ICGC_PA62	192.75	01-controls_101bp
b_H049-5XQV	192.7	01-controls_101bp
c_RK307	192.683333333333	01-controls_101bp
c_RK261_1	192.666666666667	01-controls_101bp
c_4112817X	192.65	03-controls_151bp_X10
c_TCGA-B0-5695	192.633333333333	01-controls_101bp
t_TCGA-BR-6452	192.6	02-tumors_101bp
b_XI019_HL1_S4	192.566666666667	03-controls_151bp_X10
t_RK108	192.55	02-tumors_101bp
c_4198519	192.533333333333	01-controls_101bp
c_MDT-AP-2178	192.533333333333	01-controls_101bp
t_MDT-AP-3017	192.516666666667	02-tumors_101bp
c_4182605X	192.516666666667	03-controls_151bp_X10
c_TCGA-AQ-A04J	192.5	01-controls_101bp
c_A12-0020_CRUK_PC_0020_1	192.483333333333	01-controls_101bp
c_ICGC_MB85	192.483333333333	01-controls_101bp
t_SJMB006	192.45	02-tumors_101bp
t_ICGC_MB275	192.4	02-tumors_101bp
c_ITNET-1257	192.366666666667	01-controls_101bp
t_TCGA-AB-2983	192.366666666667	02-tumors_101bp
c_H032-8UZO	192.35	01-controls_101bp
t_B087koeln_22396	192.316666666667	02-tumors_101bp
t_MDT-AP-2177	192.283333333333	02-tumors_101bp
c_4130865X	192.233333333333	03-controls_151bp_X10
c_MDT-AP-2177	192.216666666667	01-controls_101bp
c_TCGA-CC-5261	192.216666666667	01-controls_101bp
t_RK048	192.166666666667	02-tumors_101bp
c_CGP_donor_1338695	192.15	01-controls_101bp
c_RK156	192.15	01-controls_101bp
t_ICGC_GBM82	192.133333333333	02-tumors_101bp
c_CGP_donor_1364444	192.066666666667	01-controls_101bp
c_MDT-AP-0580	192.066666666667	01-controls_101bp
c_0086_CRUK_PC_0086	192.05	01-controls_101bp
c_TCGA-KN-8432	192.05	01-controls_101bp
c_4117030	192	01-controls_101bp
c_MDT-AP-1216	191.966666666667	01-controls_101bp
c_TCGA-DD-A3A9	191.966666666667	01-controls_101bp
c_ICGC_0031	191.95	01-controls_101bp
c_RK027	191.95	01-controls_101bp
c_SNU_WGS_12	191.95	01-controls_101bp
b_XI006_F13_S3	191.9	03-controls_151bp_X10
t_177	191.883333333333	02-tumors_101bp
t_RK131	191.883333333333	02-tumors_101bp
c_4142267	191.85	01-controls_101bp
c_MBRep_T36	191.783333333333	01-controls_101bp
c_435	191.766666666667	01-controls_101bp
c_CGP_donor_1397262	191.766666666667	01-controls_101bp
t_ICGC_MB285	191.75	02-tumors_101bp
t_MDT-AP-2859	191.733333333333	02-tumors_101bp
t_TCGA-FT-A3EE	191.716666666667	02-tumors_101bp
c_TCGA-A2-A25B	191.7	01-controls_101bp
c_ICGC_MB131	191.666666666667	01-controls_101bp
c_TCGA-AP-A0LF	191.666666666667	01-controls_101bp
c_4188879	191.6	01-controls_101bp
c_TCGA-DU-6407	191.6	01-controls_101bp
t_ICGC_MB102	191.6	02-tumors_101bp
c_RK102	191.583333333333	01-controls_101bp
t_ICGC_MB136	191.583333333333	02-tumors_101bp
t_ICGC_MB126	191.516666666667	02-tumors_101bp
c_TCGA-A8-A09X	191.5	01-controls_101bp
c_4132318	191.483333333333	01-controls_101bp
b_XI006_F15_S2	191.483333333333	03-controls_151bp_X10
c_TCGA-BP-4327	191.466666666667	01-controls_101bp
c_RK058	191.45	01-controls_101bp
t_4119027	191.45	02-tumors_101bp
b_XI006_F18_S1	191.45	03-controls_151bp_X10
c_TCGA-KN-8434	191.4	01-controls_101bp
t_TCGA-BH-A0WA	191.383333333333	02-tumors_101bp
c_TCGA-CG-4442	191.366666666667	01-controls_101bp
c_MDT-AP-1168	191.35	01-controls_101bp
b_XI010_ATRT_E1075-13	191.3	03-controls_151bp_X10
t_4133863X	191.266666666667	04-tumors_151bp_X10
c_SJMB006	191.25	01-controls_101bp
c_TCGA-14-0786	191.233333333333	01-controls_101bp
b_XI040_HL3_S2	191.216666666667	03-controls_151bp_X10
c_RK208	191.2	01-controls_101bp
t_5	191.2	02-tumors_101bp
c_CGP_donor_GC00039	191.1	01-controls_101bp
t_MDT-AP-2148	191.1	02-tumors_101bp
t_ICGC_MB237	191.083333333333	02-tumors_101bp
c_761	191.066666666667	01-controls_101bp
t_ICGC_MB59	191.066666666667	02-tumors_101bp
c_A21-0096_CRUK_PC_0096_1	191.05	01-controls_101bp
t_ICGC_PNET05	191.05	02-tumors_101bp
c_MDT-AP-2174	191.033333333333	01-controls_101bp
t_TCGA-ER-A2NF	191.033333333333	02-tumors_101bp
c_RK093	191.016666666667	01-controls_101bp
t_ICGC_GBM52	191.016666666667	02-tumors_101bp
c_TCGA-D7-6528	190.966666666667	01-controls_101bp
c_ICGC_MB26	190.95	01-controls_101bp
c_TCGA-A5-A0GG	190.933333333333	01-controls_101bp
t_SJMB009	190.916666666667	02-tumors_101bp
c_4181460	190.9	01-controls_101bp
t_824	190.9	02-tumors_101bp
t_H049-SPP6	190.9	02-tumors_101bp
c_4158268	190.883333333333	01-controls_101bp
c_MDT-AP-2559	190.883333333333	01-controls_101bp
c_TCGA-AG-4007	190.883333333333	01-controls_101bp
c_CGP_donor_1600817	190.866666666667	01-controls_101bp
t_4128435X	190.866666666667	04-tumors_151bp_X10
c_TCGA-AA-A01S	190.85	01-controls_101bp
c_TCGA-AB-2985	190.833333333333	01-controls_101bp
c_141	190.816666666667	01-controls_101bp
c_CGP_donor_1691152	190.816666666667	01-controls_101bp
c_RK091	190.816666666667	01-controls_101bp
t_TCGA-55-6984	190.766666666667	02-tumors_101bp
b_XI006_CRCf24_S1	190.766666666667	03-controls_151bp_X10
c_166	190.683333333333	01-controls_101bp
t_TCGA-AA-3664	190.683333333333	02-tumors_101bp
c_ICGC_PA21	190.666666666667	01-controls_101bp
c_OSCC-GB_011901	190.65	01-controls_101bp
c_EOPC-026	190.633333333333	01-controls_101bp
c_RK107	190.616666666667	01-controls_101bp
t_TCGA-AB-2964	190.616666666667	02-tumors_101bp
t_SJMB010	190.55	02-tumors_101bp
t_4137230X	190.55	04-tumors_151bp_X10
c_RK266	190.533333333333	01-controls_101bp
c_RK170	190.5	01-controls_101bp
c_RK111	190.466666666667	01-controls_101bp
c_TCGA-HC-7075	190.466666666667	01-controls_101bp
t_SNU_WGS_06	190.45	02-tumors_101bp
t_MDT-AP-2185	190.433333333333	02-tumors_101bp
c_ITNET-1286	190.4	01-controls_101bp
c_ICGC_0052	190.316666666667	01-controls_101bp
c_4196446X	190.3	03-controls_151bp_X10
t_ICGC_MB56	190.266666666667	02-tumors_101bp
c_ICGC_PA134	190.25	01-controls_101bp
c_4170577	190.233333333333	01-controls_101bp
c_TCGA-FV-A496	190.216666666667	01-controls_101bp
c_A17-0095_CRUK_PC_0095_5	190.2	01-controls_101bp
c_ICGC_MB57	190.15	01-controls_101bp
t_ICGC_MB67	190.116666666667	02-tumors_101bp
b_XI019_HL2_S9	190.116666666667	03-controls_151bp_X10
c_RK229	190.1	01-controls_101bp
t_TCGA-AA-A00R	190.1	02-tumors_101bp
c_CGP_donor_1347723	190.05	01-controls_101bp
t_RK171	190.05	02-tumors_101bp
t_4177856	190.033333333333	02-tumors_101bp
t_4166940	189.95	02-tumors_101bp
c_A31-0018_CRUK_PC_0018_1	189.916666666667	01-controls_101bp
t_290	189.9	02-tumors_101bp
t_367	189.9	02-tumors_101bp
c_48	189.816666666667	01-controls_101bp
c_594	189.816666666667	01-controls_101bp
t_MDT-AP-1398	189.8	02-tumors_101bp
c_TCGA-DX-A3U7	189.783333333333	01-controls_101bp
t_A21-0096_CRUK_PC_0096_2	189.75	02-tumors_101bp
t_EOPC-035_5	189.7	02-tumors_101bp
c_0091_CRUK_PC_0091	189.683333333333	01-controls_101bp
c_4118156X	189.666666666667	03-controls_151bp_X10
t_B087koeln_20865	189.65	02-tumors_101bp
t_ICGC_MB182	189.633333333333	02-tumors_101bp
c_TCGA-60-2719	189.566666666667	01-controls_101bp
t_TCGA-DU-5874	189.566666666667	02-tumors_101bp
t_4197438	189.533333333333	02-tumors_101bp
c_CGP_donor_1337230	189.5	01-controls_101bp
t_TCGA-DK-A3IL	189.5	02-tumors_101bp
t_4108588	189.45	02-tumors_101bp
c_CGP_donor_GC00049	189.433333333333	01-controls_101bp
t_TCGA-AA-A02O	189.433333333333	02-tumors_101bp
t_308	189.4	02-tumors_101bp
t_MDT-AP-2814	189.4	02-tumors_101bp
b_K20K-KYGWC6	189.4	03-controls_151bp_X10
c_TCGA-DA-A1HV	189.366666666667	01-controls_101bp
c_ICGC_MB67	189.316666666667	01-controls_101bp
c_ITNET-1308	189.316666666667	01-controls_101bp
t_4186812X	189.316666666667	04-tumors_151bp_X10
c_TCGA-EI-6917	189.3	01-controls_101bp
c_TCGA-KL-8333	189.283333333333	01-controls_101bp
t_4190495	189.266666666667	02-tumors_101bp
c_OCCAMS-AH-071	189.25	01-controls_101bp
c_4135350	189.233333333333	01-controls_101bp
t_MDT-AP-0707	189.233333333333	02-tumors_101bp
c_RK204_2	189.216666666667	01-controls_101bp
t_ICGC_MB65	189.216666666667	02-tumors_101bp
t_ICGC_MB265	189.183333333333	02-tumors_101bp
t_RK205	189.183333333333	02-tumors_101bp
c_B087wgs_24702	189.15	01-controls_101bp
c_RK153	189.15	01-controls_101bp
c_A17-0095_CRUK_PC_0095_1	189.116666666667	01-controls_101bp
