#chromosomeIndex	startPos	endPos	tadIndex
25	27426084	27429029	6471
25	27429049	27432249	6472
25	27432269	27434130	6473
25	27434150	27435256	6474
25	27435276	27436698	6475
25	27436718	27438722	6476
25	27438742	27449673	6477
25	27449693	27454663	6478
25	27454683	27456296	6479
25	27456316	27457978	6480
25	27457998	27459075	6481
25	27459095	27460824	6482
25	27460844	27463188	6483
25	27463208	27466612	6484
25	27466632	27468984	6485
25	27469004	27474210	6486
25	27474230	27479383	6487
25	27479403	27500840	6488
25	27500860	27548422	6489
25	27548442	27550583	6490
25	27550603	27553757	6491
25	27553777	27557396	6492
25	27557416	27562982	6493
25	27563002	27566540	6494
25	27566560	27569899	6495
25	27569919	27571260	6496
25	27571280	27572560	6497
25	27572580	27575380	6498
25	27575400	27578885	6499
25	27578905	27582544	6500
25	27582564	27585829	6501
25	27585849	27588334	6502
25	27588354	27590921	6503
25	27590941	27594122	6504
25	27594142	27597118	6505
25	27597138	27599294	6506
25	27599314	27600414	6507
25	27600434	27603751	6508
25	27603771	27607297	6509
25	27607317	27608790	6510
25	27608810	27612124	6511
25	27612144	27614734	6512
25	27614754	27691013	6513
25	27691033	27693022	6514
25	27693042	27696427	6515
25	27696447	27697452	6516
25	27697472	27706253	6517
25	27706273	27707738	6518
25	27707758	27711972	6519
25	27711992	27717562	6520
25	27717582	27719243	6521
25	27719263	27722643	6522
25	27722663	27724490	6523
25	27724510	27729164	6524
25	27729184	27733940	6525
25	27733960	27737064	6526
25	27737084	27741004	6527
25	27741024	27747282	6528
25	27747302	27750465	6529
25	27750485	27752467	6530
25	27752487	27756742	6531
25	27756762	27760544	6532
25	27760564	27762009	6533
25	27762029	27764092	6534
25	27764112	27768889	6535
25	27768909	27771831	6536
25	27771851	27774641	6537
25	27774661	27776811	6538
25	27776831	27780171	6539
25	27780191	27786693	6540
25	27786713	27807747	6541
25	27807767	27810308	6542
25	27810328	27813706	6543
25	27813726	27816772	6544
25	27816792	27819697	6545
25	27819717	27849041	6546
25	27849061	27853011	6547
25	27853031	27858306	6548
25	27858326	27866189	6549
25	27866209	27868977	6550
25	27868997	27872371	6551
25	27872391	27877646	6552
25	27877666	27881240	6553
25	27881260	27886148	6554
25	27886168	27891188	6555
25	27891208	27894302	6556
25	27894322	27895398	6557
25	27895418	27899095	6558
25	27899115	27903254	6559
25	27903274	27906123	6560
25	27906143	27908534	6561
25	27908554	27910828	6562
25	27910848	27915539	6563
25	27915559	27917206	6564
25	27917226	27919551	6565
25	27919571	27920875	6566
25	27920895	27923793	6567
25	27923813	27928019	6568
25	27928039	27929719	6569
25	27929739	27931209	6570
25	27931229	27934456	6571
25	27934476	27936250	6572
25	27936270	27939072	6573
25	27939092	27940653	6574
25	27940673	27943607	6575
25	27943627	27947641	6576
25	27947661	27949917	6577
25	27949937	27953734	6578
25	27953754	27956761	6579
25	27956781	27958146	6580
25	27958166	27960572	6581
25	27960592	27973297	6582
25	27973317	27975807	6583
25	27975827	27979986	6584
25	27980006	27982598	6585
25	27982618	27985987	6586
25	27986007	27989627	6587
25	27989647	27991611	6588
25	27991631	27992786	6589
25	27992806	27995856	6590
25	27995876	27999562	6591
25	27999582	28002955	6592
25	28002975	28008770	6593
25	28008790	28011897	6594
25	28011917	28015484	6595
25	28015504	28019113	6596
25	28019133	28022057	6597
25	28022077	28025494	6598
25	28025514	28029218	6599
25	28029238	28032140	6600
25	28032160	28034558	6601
25	28034578	28038103	6602
25	28038123	28043690	6603
25	28043710	28048507	6604
25	28048527	28049585	6605
25	28049605	28052508	6606
25	28052528	28056773	6607
25	28056793	28060281	6608
25	28060301	28078206	6609
25	28078226	28136668	6610
25	28136688	28151952	6611
25	28151972	28155853	6612
25	28155873	28159252	6613
25	28159272	28164536	6614
25	28164556	28166266	6615
25	28166286	28167321	6616
25	28167341	28169363	6617
25	28169383	28198265	6618
25	28198285	28201614	6619
25	28201634	28206060	6620
25	28206080	28208090	6621
25	28208110	28209218	6622
25	28209238	28212255	6623
25	28212275	28215797	6624
25	28215817	28220745	6625
25	28220765	28230207	6626
25	28230227	28235627	6627
25	28235647	28240408	6628
25	28240428	28243539	6629
25	28243559	28247732	6630
25	28247752	28249071	6631
25	28249091	28251981	6632
25	28252001	28254811	6633
25	28254831	28257446	6634
25	28257466	28259541	6635
25	28259561	28261431	6636
25	28261451	28264920	6637
25	28264940	28267940	6638
25	28267960	28271115	6639
25	28271135	28272638	6640
25	28272658	28273807	6641
25	28273827	28278892	6642
25	28278912	28282384	6643
25	28282404	28284852	6644
25	28284872	28288444	6645
25	28288464	28292495	6646
25	28292515	28299374	6647
25	28299394	28302045	6648
25	28302065	28303238	6649
25	28303258	28306265	6650
25	28306285	28309955	6651
25	28309975	28311295	6652
25	28311315	28313208	6653
25	28313228	28316174	6654
25	28316194	28318065	6655
25	28318085	28319332	6656
25	28319352	28322090	6657
25	28322110	28326291	6658
25	28326311	28329956	6659
25	28329976	28332949	6660
25	28332969	28334846	6661
25	28334866	28340466	6662
25	28340486	28344445	6663
25	28344465	28347735	6664
25	28347755	28351352	6665
25	28351372	28352708	6666
25	28352728	28355739	6667
25	28355759	28369690	6668
25	28369710	28370796	6669
25	28370816	28378005	6670
25	28378025	28383823	6671
25	28383843	28389810	6672
25	28389830	28393241	6673
25	28393261	28396572	6674
25	28396592	28399554	6675
25	28399574	28401999	6676
25	28402019	28403251	6677
25	28403271	28404613	6678
25	28404633	28407532	6679
25	28407552	28411904	6680
25	28411924	28414996	6681
25	28415016	28417589	6682
25	28417609	28420615	6683
25	28420635	28422818	6684
25	28422838	28428039	6685
25	28428059	28433240	6686
25	28433260	28441500	6687
25	28441520	28487006	6688
25	28487026	28533038	6689
25	28533058	28588142	6690
25	28588162	28637299	6691
25	28637319	28639191	6692
25	28639211	28643103	6693
25	28643123	28646453	6694
25	28646473	28649001	6695
25	28649021	28651295	6696
25	28651315	28655052	6697
25	28655072	28656219	6698
25	28656239	28660052	6699
25	28660072	28663406	6700
25	28663426	28664938	6701
25	28664958	28670828	6702
25	28670848	28675267	6703
25	28675287	28676802	6704
25	28676822	28678855	6705
25	28678875	28682254	6706
25	28682274	28683719	6707
25	28683739	28685538	6708
25	28685558	28686716	6709
25	28686736	28688712	6710
25	28688732	28694513	6711
25	28694533	28703814	6712
25	28703834	28705239	6713
25	28705259	28706835	6714
25	28706855	28710118	6715
25	28710138	28773586	6716
25	28773606	28807248	6717
25	28807268	28829947	6718
25	28829967	28833053	6719
25	28833073	28847405	6720
25	28847425	28851729	6721
25	28851749	28856082	6722
25	28856102	28858295	6723
25	28858315	28860275	6724
25	28860295	28862796	6725
25	28862816	28864558	6726
25	28864578	28865823	6727
25	28865843	28868690	6728
25	28868710	28871144	6729
25	28871164	28872598	6730
25	28872618	28881041	6731
25	28881061	28885455	6732
25	28885475	28890848	6733
25	28890868	28925756	6734
25	28925776	28933825	6735
25	28933845	28969126	6736
25	28969146	29026333	6737
25	29026353	29051419	6738
25	29051439	29067751	6739
25	29067771	29081554	6740
25	29081574	29084644	6741
25	29084664	29094196	6742
25	29094216	29098512	6743
25	29098532	29102538	6744
25	29102558	29109167	6745
25	29109187	29114287	6746
25	29114307	29117476	6747
25	29117496	29119258	6748
25	29119278	29121007	6749
25	29121027	29124872	6750
25	29124892	29129257	6751
25	29129277	29133440	6752
25	29133460	29143102	6753
25	29143122	29146811	6754
25	29146831	29151096	6755
25	29151116	29155720	6756
25	29155740	29157696	6757
25	29157716	29159531	6758
25	29159551	29166320	6759
25	29166340	29172808	6760
25	29172828	29175657	6761
25	29175677	29180571	6762
25	29180591	29184705	6763
25	29184725	29204549	6764
25	29204569	29237847	6765
25	29237867	29239043	6766
25	29239063	29241087	6767
25	29241107	29244023	6768
25	29244043	29256993	6769
25	29257013	29262614	6770
25	29262634	29267377	6771
25	29267397	29269782	6772
25	29269802	29272160	6773
25	29272180	29275690	6774
25	29275710	29279571	6775
25	29279591	29282946	6776
25	29282966	29285396	6777
25	29285416	29288213	6778
25	29288233	29291264	6779
25	29291284	29292782	6780
25	29292802	29294271	6781
25	29294291	29296396	6782
25	29296416	29297865	6783
25	29297885	29299388	6784
25	29299408	29301438	6785
25	29301458	29304042	6786
25	29304062	29317653	6787
25	29317673	29320967	6788
25	29320987	29322687	6789
25	29322707	29325034	6790
25	29325054	29328706	6791
25	29328726	29330860	6792
25	29330880	29332251	6793
25	29332271	29335346	6794
25	29335366	29338663	6795
25	29338683	29343904	6796
25	29343924	29345525	6797
25	29345545	29347556	6798
25	29347576	29351072	6799
25	29351092	29354189	6800
25	29354209	29356524	6801
25	29356544	29359629	6802
25	29359649	29363545	6803
25	29363565	29366760	6804
25	29366780	29367991	6805
25	29368011	29372776	6806
25	29372796	29375770	6807
25	29375790	29377996	6808
25	29378016	29379907	6809
25	29379927	29381571	6810
25	29381591	29384326	6811
25	29384346	29390385	6812
25	29390405	29393692	6813
25	29393712	29397865	6814
25	29397885	29399694	6815
25	29399714	29402893	6816
25	29402913	29405949	6817
25	29405969	29409013	6818
25	29409033	29412776	6819
25	29412796	29413915	6820
25	29413935	29416235	6821
25	29416255	29417369	6822
25	29417389	29422342	6823
25	29422362	29425570	6824
25	29425590	29430015	6825
25	29430035	29432928	6826
25	29432948	29434603	6827
25	29434623	29436875	6828
25	29436895	29438979	6829
25	29438999	29443277	6830
25	29443297	29447483	6831
25	29447503	29450547	6832
25	29450567	29460275	6833
25	29460295	29463996	6834
25	29464016	29467256	6835
25	29467276	29470908	6836
25	29470928	29477731	6837
25	29477751	29478916	6838
25	29478936	29481814	6839
25	29481834	29484381	6840
25	29484401	29493053	6841
25	29493073	29496733	6842
25	29496753	29499657	6843
25	29499677	29503530	6844
25	29503550	29508574	6845
25	29508594	29513380	6846
25	29513400	29518047	6847
25	29518067	29521226	6848
25	29521246	29524115	6849
25	29524135	29528531	6850
25	29528551	29545608	6851
25	29545628	29549389	6852
25	29549409	29552781	6853
25	29552801	29557472	6854
25	29557492	29559288	6855
25	29559308	29564001	6856
25	29564021	29569524	6857
25	29569544	29577635	6858
25	29577655	29581842	6859
25	29581862	29584857	6860
25	29584877	29587771	6861
25	29587791	29592124	6862
25	29592144	29595012	6863
25	29595032	29598947	6864
25	29598967	29604654	6865
25	29604674	29608538	6866
25	29608558	29612477	6867
25	29612497	29615456	6868
25	29615476	29618677	6869
25	29618697	29623459	6870
25	29623479	29625326	6871
25	29625346	29629405	6872
25	29629425	29631998	6873
25	29632018	29636353	6874
25	29636373	29639708	6875
25	29639728	29642633	6876
25	29642653	29645893	6877
25	29645913	29648919	6878
25	29648939	29651025	6879
25	29651045	29654995	6880
25	29655015	29657866	6881
25	29657886	29662128	6882
25	29662148	29667126	6883
25	29667146	29669555	6884
25	29669575	29672272	6885
25	29672292	29673995	6886
25	29674015	29676464	6887
25	29676484	29679349	6888
25	29679369	29680944	6889
25	29680964	29682354	6890
25	29682374	29684055	6891
25	29684075	29688283	6892
25	29688303	29689421	6893
25	29689441	29692238	6894
25	29692258	29694416	6895
25	29694436	29699418	6896
25	29699438	29700943	6897
25	29700963	29703345	6898
25	29703365	29707448	6899
25	29707468	29711980	6900
25	29712000	29713866	6901
25	29713886	29716737	6902
25	29716757	29724230	6903
25	29724250	29726294	6904
25	29726314	29727412	6905
25	29727432	29729760	6906
25	29729780	29731185	6907
25	29731205	29736329	6908
25	29736349	29740593	6909
25	29740613	29744948	6910
25	29744968	29775526	6911
25	29775546	29777644	6912
25	29777664	29796481	6913
25	29796501	29803186	6914
25	29803206	29807342	6915
25	29807362	29811311	6916
25	29811331	29813799	6917
25	29813819	29818081	6918
25	29818101	29820475	6919
25	29820495	29821844	6920
25	29821864	29823467	6921
25	29823487	29828258	6922
25	29828278	29830690	6923
25	29830710	29833043	6924
25	29833063	29836281	6925
25	29836301	29839863	6926
25	29839883	29841068	6927
25	29841088	29843732	6928
25	29843752	29847021	6929
25	29847041	29851617	6930
25	29851637	29853358	6931
25	29853378	29855057	6932
25	29855077	29858291	6933
25	29858311	29861308	6934
25	29861328	29865363	6935
25	29865383	29868855	6936
25	29868875	29870595	6937
25	29870615	29876622	6938
25	29876642	29878128	6939
25	29878148	29879913	6940
25	29879933	29884020	6941
25	29884040	29887292	6942
25	29887312	29890974	6943
25	29890994	29896668	6944
25	29896688	29900147	6945
25	29900167	29903422	6946
25	29903442	29905102	6947
25	29905122	29909877	6948
25	29909897	29914179	6949
25	29914199	29918846	6950
25	29918866	29922914	6951
25	29922934	29924340	6952
25	29924360	29925687	6953
25	29925707	29928470	6954
25	29928490	29931404	6955
25	29931424	29934582	6956
25	29934602	29937914	6957
25	29937934	29941175	6958
25	29941195	29946680	6959
25	29946700	29950843	6960
25	29950863	29955816	6961
25	29955836	29956876	6962
25	29956896	29958259	6963
25	29958279	29959366	6964
25	29959386	29961435	6965
25	29961455	29964435	6966
25	29964455	29968159	6967
25	29968179	29972035	6968
25	29972055	29976381	6969
25	29976401	29979430	6970
25	29979450	29981572	6971
25	29981592	29983902	6972
25	29983922	29984940	6973
25	29984960	29988163	6974
25	29988183	29991141	6975
25	29991161	29996479	6976
25	29996499	29998986	6977
25	29999006	30000605	6978
25	30000625	30002572	6979
25	30002592	30004034	6980
25	30004054	30005497	6981
25	30005517	30007845	6982
25	30007865	30012248	6983
25	30012268	30016022	6984
25	30016042	30019335	6985
25	30019355	30022158	6986
25	30022178	30027034	6987
25	30027054	30029082	6988
25	30029102	30034851	6989
25	30034871	30036841	6990
25	30036861	30040230	6991
25	30040250	30044204	6992
25	30044224	30047588	6993
25	30047608	30051542	6994
25	30051562	30055404	6995
25	30055424	30059125	6996
25	30059145	30060174	6997
25	30060194	30064460	6998
25	30064480	30069034	6999
25	30069054	30072243	7000
25	30072263	30074549	7001
25	30074569	30077761	7002
25	30077781	30082068	7003
25	30082088	30090834	7004
25	30090854	30108337	7005
25	30108357	30115468	7006
25	30115488	30118164	7007
25	30118184	30122114	7008
25	30122134	30138913	7009
25	30138933	30141149	7010
25	30141169	30142971	7011
25	30142991	30146596	7012
25	30146616	30149114	7013
25	30149134	30150626	7014
25	30150646	30152108	7015
25	30152128	30154156	7016
25	30154176	30157928	7017
25	30157948	30159247	7018
25	30159267	30164761	7019
25	30164781	30166972	7020
25	30166992	30170189	7021
25	30170209	30173943	7022
25	30173963	30177049	7023
25	30177069	30181701	7024
25	30181721	30184794	7025
25	30184814	30191879	7026
25	30191899	30205522	7027
25	30205542	30208848	7028
25	30208868	30217666	7029
25	30217686	30222162	7030
25	30222182	30229195	7031
25	30229215	30230249	7032
25	30230269	30233012	7033
25	30233032	30235876	7034
25	30235896	30237254	7035
25	30237274	30240167	7036
25	30240187	30241947	7037
25	30241967	30245864	7038
25	30245884	30264421	7039
25	30264441	30272085	7040
25	30272105	30278403	7041
25	30278423	30281755	7042
25	30281775	30286693	7043
25	30286713	30303158	7044
25	30303178	30313032	7045
25	30313052	30314753	7046
25	30314773	30320584	7047
25	30320604	30325252	7048
25	30325272	30336722	7049
25	30336742	30339797	7050
25	30339817	30343093	7051
25	30343113	30347764	7052
25	30347784	30350837	7053
25	30350857	30374604	7054
25	30374624	30384179	7055
25	30384199	30420091	7056
25	30420111	30535665	7057
25	30535685	30542606	7058
25	30542626	30549587	7059
25	30549607	30551738	7060
25	30551758	30555879	7061
25	30555899	30557434	7062
25	30557454	30559836	7063
25	30559856	30560926	7064
25	30560946	30567664	7065
25	30567684	30575420	7066
25	30575440	30578998	7067
25	30579018	30582226	7068
25	30582246	30586857	7069
25	30586877	30590013	7070
25	30590033	30593442	7071
25	30593462	30597127	7072
25	30597147	30599570	7073
25	30599590	30603408	7074
25	30603428	30605674	7075
25	30605694	30608074	7076
25	30608094	30610147	7077
25	30610167	30613273	7078
25	30613293	30616768	7079
25	30616788	30620189	7080
25	30620209	30623261	7081
25	30623281	30626367	7082
25	30626387	30632634	7083
25	30632654	30635844	7084
25	30635864	30638299	7085
25	30638319	30639378	7086
25	30639398	30670604	7087
25	30670624	30676667	7088
25	30676687	30679751	7089
25	30679771	30680975	7090
25	30680995	30683637	7091
25	30683657	30686522	7092
25	30686542	30689818	7093
25	30689838	30692895	7094
25	30692915	30711736	7095
25	30711756	30813427	7096
25	30813447	30817016	7097
25	30817036	30854092	7098
25	30854112	30879570	7099
25	30879590	30881087	7100
25	30881107	30883564	7101
25	30883584	30887193	7102
25	30887213	30888559	7103
25	30888579	30890641	7104
25	30890661	30893880	7105
25	30893900	30896859	7106
25	30896879	30908610	7107
25	30908630	30914748	7108
25	30914768	30921254	7109
25	30921274	30922675	7110
25	30922695	30924110	7111
25	30924130	30933695	7112
25	30933715	30934892	7113
25	30934912	30936065	7114
25	30936085	30937855	7115
25	30937875	30943915	7116
25	30943935	30947102	7117
25	30947122	30949157	7118
25	30949177	30956708	7119
25	30956728	30958427	7120
25	30958447	30961014	7121
25	30961034	30962163	7122
25	30962183	30964893	7123
25	30964913	30966939	7124
25	30966959	30968988	7125
25	30969008	30970136	7126
25	30970156	30971612	7127
25	30971632	30972857	7128
25	30972877	30974039	7129
25	30974059	30975361	7130
25	30975381	30976891	7131
25	30976911	30978863	7132
25	30978883	30982066	7133
25	30982086	30984453	7134
25	30984473	30985541	7135
25	30985561	30988317	7136
25	30988337	30991921	7137
25	30991941	30993308	7138
25	30993328	30995153	7139
25	30995173	30997516	7140
25	30997536	31000029	7141
25	31000049	31002242	7142
25	31002262	31004518	7143
25	31004538	31006785	7144
25	31006805	31007857	7145
25	31007877	31009044	7146
25	31009064	31011064	7147
25	31011084	31013463	7148
25	31013483	31015917	7149
25	31015937	31026912	7150
25	31026932	31028536	7151
25	31028556	31032816	7152
25	31032836	31212097	7153
25	31212117	31232084	7154
25	31232104	31245948	7155
25	31245968	31316695	7156
25	31316715	31334263	7157
25	31334283	31359244	7158
25	31359264	31360270	7159
25	31360290	31364037	7160
25	31364057	31366032	7161
25	31366052	31367764	7162
25	31367784	31373726	7163
25	31373746	31375551	7164
25	31375571	31382843	7165
25	31382863	31388135	7166
25	31388155	31392695	7167
25	31392715	31394367	7168
25	31394387	31395523	7169
25	31395543	31396997	7170
25	31397017	31399478	7171
25	31399498	31401878	7172
25	31401898	31403545	7173
25	31403565	31406530	7174
25	31406550	31408707	7175
25	31408727	31415149	7176
25	31415169	31416732	7177
25	31416752	31421913	7178
25	31421933	31428167	7179
25	31428187	31429493	7180
25	31429513	31433342	7181
25	31433362	31434520	7182
25	31434540	31435716	7183
25	31435736	31458987	7184
25	31459007	31475976	7185
25	31475996	31477270	7186
25	31477290	31479546	7187
25	31479566	31481020	7188
25	31481040	31496643	7189
25	31496663	31499348	7190
25	31499368	31501066	7191
25	31501086	31502962	7192
25	31502982	31508652	7193
25	31508672	31509983	7194
25	31510003	31511077	7195
25	31511097	31525474	7196
25	31525494	31540011	7197
25	31540031	31543768	7198
25	31543788	31546231	7199
25	31546251	31551720	7200
25	31551740	31553476	7201
25	31553496	31554838	7202
25	31554858	31556075	7203
25	31556095	31558357	7204
25	31558377	31559885	7205
25	31559905	31561172	7206
25	31561192	31563608	7207
25	31563628	31564709	7208
25	31564729	31568537	7209
25	31568557	31574168	7210
25	31574188	31578484	7211
25	31578504	31579790	7212
25	31579810	31581187	7213
25	31581207	31582847	7214
25	31582867	31586124	7215
25	31586144	31587200	7216
25	31587220	31609513	7217
25	31609533	31616779	7218
25	31616799	31617961	7219
25	31617981	31620465	7220
25	31620485	31621686	7221
25	31621706	31622908	7222
25	31622928	31624132	7223
25	31624152	31636297	7224
25	31636317	31638817	7225
25	31638837	31642507	7226
25	31642527	31649505	7227
25	31649525	31651082	7228
25	31651102	31652384	7229
25	31652404	31658375	7230
25	31658395	31663388	7231
25	31663408	31665850	7232
25	31665870	31668048	7233
25	31668068	31669572	7234
25	31669592	31670958	7235
25	31670978	31676630	7236
25	31676650	31677704	7237
25	31677724	31679434	7238
25	31679454	31681547	7239
25	31681567	31682674	7240
25	31682694	31686627	7241
25	31686647	31687759	7242
25	31687779	31693507	7243
25	31693527	31698081	7244
25	31698101	31699241	7245
25	31699261	31704860	7246
25	31704880	31705956	7247
25	31705976	31707533	7248
25	31707553	31708700	7249
25	31708720	31709725	7250
25	31709745	31710905	7251
25	31710925	31712538	7252
25	31712558	31713603	7253
25	31713623	31715124	7254
25	31715144	31718066	7255
25	31718086	31720127	7256
25	31720147	31721431	7257
25	31721451	31722487	7258
25	31722507	31748782	7259
25	31748802	31754832	7260
25	31754852	31764117	7261
25	31764137	31765747	7262
25	31765767	31767036	7263
25	31767056	31770408	7264
25	31770428	31771890	7265
25	31771910	31774063	7266
25	31774083	31776602	7267
25	31776622	31777634	7268
25	31777654	31779648	7269
25	31779668	31780975	7270
25	31780995	31782049	7271
25	31782069	31783247	7272
25	31783267	31790011	7273
25	31790031	31792517	7274
25	31792537	31795700	7275
25	31795720	31798244	7276
25	31798264	31799320	7277
25	31799340	31801112	7278
25	31801132	31803431	7279
25	31803451	31810247	7280
25	31810267	31811549	7281
25	31811569	31813361	7282
25	31813381	31815156	7283
25	31815176	31819259	7284
25	31819279	31826350	7285
25	31826370	31827628	7286
25	31827648	31829991	7287
25	31830011	31832906	7288
25	31832926	31835569	7289
25	31835589	31838793	7290
25	31838813	31839999	7291
25	31840019	31841249	7292
25	31841269	31843227	7293
25	31843247	31844696	7294
25	31844716	31845728	7295
25	31845748	31849070	7296
25	31849090	31850895	7297
25	31850915	31853228	7298
25	31853248	31854626	7299
25	31854646	31857779	7300
25	31857799	31859214	7301
25	31859234	31860921	7302
25	31860941	31865002	7303
25	31865022	31868898	7304
25	31868918	31871993	7305
25	31872013	31878059	7306
25	31878079	31880690	7307
25	31880710	31881815	7308
25	31881835	31891223	7309
25	31891243	31901697	7310
25	31901717	31903051	7311
25	31903071	31904448	7312
25	31904468	31908902	7313
25	31908922	31924560	7314
25	31924580	31925878	7315
25	31925898	31928549	7316
25	31928569	31930111	7317
25	31930131	31931489	7318
25	31931509	31933681	7319
25	31933701	31935015	7320
25	31935035	31937773	7321
25	31937793	31939412	7322
25	31939432	31940893	7323
25	31940913	31952265	7324
25	31952285	31956662	7325
25	31956682	31958742	7326
25	31958762	31959770	7327
25	31959790	31967308	7328
25	31967328	31968441	7329
25	31968461	31972031	7330
25	31972051	31973957	7331
25	31973977	31975718	7332
25	31975738	31977926	7333
25	31977946	31979029	7334
25	31979049	31980274	7335
25	31980294	31981675	7336
25	31981695	31992933	7337
25	31992953	31997469	7338
25	31997489	32000707	7339
25	32000727	32003614	7340
25	32003634	32004760	7341
25	32004780	32007209	7342
25	32007229	32009654	7343
25	32009674	32012542	7344
25	32012562	32013949	7345
25	32013969	32021926	7346
25	32021946	32023030	7347
25	32023050	32025873	7348
25	32025893	32026899	7349
25	32026919	32029718	7350
25	32029738	32030783	7351
25	32030803	32032590	7352
25	32032610	32033887	7353
25	32033907	32038194	7354
25	32038214	32039640	7355
25	32039660	32042454	7356
25	32042474	32043770	7357
25	32043790	32046514	7358
25	32046534	32065574	7359
25	32065594	32073055	7360
25	32073075	32086759	7361
25	32086779	32090022	7362
25	32090042	32091586	7363
25	32091606	32099065	7364
25	32099085	32100132	7365
25	32100152	32101179	7366
25	32101199	32102868	7367
25	32102888	32104093	7368
25	32104113	32107293	7369
25	32107313	32108515	7370
25	32108535	32109857	7371
25	32109877	32111037	7372
25	32111057	32153422	7373
25	32153442	32160104	7374
25	32160124	32161200	7375
25	32161220	32176179	7376
25	32176199	32177578	7377
25	32177598	32179393	7378
25	32179413	32180594	7379
25	32180614	32181890	7380
25	32181910	32183262	7381
25	32183282	32186952	7382
25	32186972	32301928	7383
25	32301948	32394587	7384
25	32394607	32395742	7385
25	32395762	32397561	7386
25	32397581	32400211	7387
25	32400231	32401247	7388
25	32401267	32402587	7389
25	32402607	32403658	7390
25	32403678	32404961	7391
25	32404981	32406746	7392
25	32406766	32414270	7393
25	32414290	32417740	7394
25	32417760	32419415	7395
25	32419435	32420542	7396
25	32420562	32421851	7397
25	32421871	32423100	7398
25	32423120	32426200	7399
25	32426220	32432489	7400
25	32432509	32433882	7401
25	32433902	32435155	7402
25	32435175	32437151	7403
25	32437171	32438272	7404
25	32438292	32440403	7405
25	32440423	32443738	7406
25	32443758	32446052	7407
25	32446072	32450207	7408
25	32450227	32451252	7409
25	32451272	32454433	7410
25	32454453	32456941	7411
25	32456961	32458479	7412
25	32458499	32459772	7413
25	32459792	32469974	7414
25	32469994	32476385	7415
25	32476405	32479000	7416
25	32479020	32482914	7417
25	32482934	32494150	7418
25	32494170	32495379	7419
25	32495399	32497629	7420
25	32497649	32501522	7421
25	32501542	32509098	7422
25	32509118	32525365	7423
25	32525385	32535556	7424
25	32535576	32541930	7425
25	32541950	32545797	7426
25	32545817	32549162	7427
25	32549182	32553934	7428
25	32553954	32556349	7429
25	32556369	32559437	7430
25	32559457	32561833	7431
25	32561853	32564317	7432
25	32564337	32565450	7433
25	32565470	32569179	7434
25	32569199	32570426	7435
25	32570446	32572721	7436
25	32572741	32577993	7437
25	32578013	32579486	7438
25	32579506	32582215	7439
25	32582235	32584008	7440
25	32584028	32586061	7441
25	32586081	32587256	7442
25	32587276	32593818	7443
25	32593838	32594867	7444
25	32594887	32596427	7445
25	32596447	32598937	7446
25	32598957	32610865	7447
25	32610885	32615247	7448
25	32615267	32616527	7449
25	32616547	32619171	7450
25	32619191	32624564	7451
25	32624584	32625739	7452
25	32625759	32627628	7453
25	32627648	32642540	7454
25	32642560	32643850	7455
25	32643870	32644887	7456
25	32644907	32646781	7457
25	32646801	32648043	7458
25	32648063	32649110	7459
25	32649130	32652489	7460
25	32652509	32663937	7461
25	32663957	32678026	7462
25	32678046	32745617	7463
25	32745637	32746820	7464
25	32746840	32748008	7465
25	32748028	32749463	7466
25	32749483	32754235	7467
25	32754255	32756752	7468
25	32756772	32758140	7469
25	32758160	32759913	7470
25	32759933	32798305	7471
25	32798325	32799519	7472
25	32799539	32810797	7473
25	32810817	32813516	7474
25	32813536	32818849	7475
25	32818869	32834402	7476
25	32834422	32846403	7477
25	32846423	32850487	7478
25	32850507	32853561	7479
25	32853581	32854626	7480
25	32854646	32880120	7481
25	32880140	32881827	7482
25	32881847	32885831	7483
25	32885851	32889032	7484
25	32889052	32890127	7485
25	32890147	32891465	7486
25	32891485	32892726	7487
25	32892746	32893976	7488
25	32893996	32895290	7489
25	32895310	32897065	7490
25	32897085	32898206	7491
25	32898226	32899481	7492
25	32899501	32900958	7493
25	32900978	32906471	7494
25	32906491	32909671	7495
25	32909691	32910934	7496
25	32910954	32911977	7497
25	32911997	32913211	7498
25	32913231	32920816	7499
25	32920836	32928346	7500
25	32928366	32932050	7501
25	32932070	32933542	7502
25	32933562	32941169	7503
25	32941189	32942203	7504
25	32942223	32943500	7505
25	32943520	32945824	7506
25	32945844	32948274	7507
25	32948294	32949307	7508
25	32949327	32950766	7509
25	32950786	32951914	7510
25	32951934	32953384	7511
25	32953404	32955920	7512
25	32955940	32957829	7513
25	32957849	32969518	7514
25	32969538	32974315	7515
25	32974335	32987912	7516
25	32987932	32993228	7517
25	32993248	32994468	7518
25	32994488	32996919	7519
25	32996939	33010121	7520
25	33010141	33013192	7521
25	33013212	33015266	7522
25	33015286	33016515	7523
25	33016535	33025456	7524
25	33025476	33027548	7525
25	33027568	33029320	7526
25	33029340	33037449	7527
25	33037469	33038900	7528
25	33038920	33042473	7529
25	33042493	33044329	7530
25	33044349	33046228	7531
25	33046248	33049228	7532
25	33049248	33052158	7533
25	33052178	33056238	7534
25	33056258	33064934	7535
25	33064954	33066912	7536
25	33066932	33068960	7537
25	33068980	33070311	7538
25	33070331	33072588	7539
25	33072608	33073647	7540
25	33073667	33074680	7541
25	33074700	33076370	7542
25	33076390	33077798	7543
25	33077818	33083106	7544
25	33083126	33088853	7545
