gene	ensembl_id
BRMS1L	100916
BROX	162819
BRPF1	156983
BRPF3	96070
BRS3	102239
BRSK1	160469
BRSK2	174672
BRWD1	185658
BRWD3	165288
BSCL2	168000
BSDC1	160058
BSG	172270
BSN	164061
BSND	162399
BSPH1	188334
BSPRY	119411
BST1	109743
BST2	130303
BSX	188909
BTAF1	95564
BTBD1	64726
BTBD10	148925
BTBD11	151136
BTBD16	138152
BTBD17	204347
BTBD18	233436
BTBD19	222009
BTBD2	133243
BTBD3	132640
BTBD6	184887
BTBD8	189195
BTBD9	183826
BTC	174808
BTD	169814
BTF3	145741
BTF3L4	134717
BTF3P11	118903
BTG1	133639
BTG2	159388
BTG4	137707
BTK	10671
BTLA	186265
BTN1A1	124557
BTN2A1	112763
BTN2A2	124508
BTN3A1	26950
BTN3A2	186470
BTN3A3	111801
BTNL3	168903
BTNL8	113303
BTNL9	165810
BTRC	166167
BUB1	169679
BUB1B	156970
BUB3	154473
BUD13	137656
BUD31	106245
BVES	112276
BYSL	112578
BZW1	82153
BZW2	136261
C10orf10	165507
C10orf105	214688
C10orf107	183346
C10orf11	148655
C10orf111	176236
C10orf113	204683
C10orf12	155640
C10orf120	183559
C10orf128	204161
C10orf131	173088
C10orf2	107815
C10orf25	165511
C10orf35	171224
C10orf53	178645
C10orf54	107738
C10orf55	222047
C10orf62	203942
C10orf67	179133
C10orf71	177354
C10orf76	120029
C10orf82	165863
C10orf88	119965
C10orf90	154493
C10orf91	180066
C10orf95	120055
C10orf99	188373
C11orf1	137720
C11orf16	176029
C11orf21	110665
C11orf24	171067
C11orf31	211450
C11orf40	171987
C11orf42	180878
C11orf45	174370
C11orf49	149179
C11orf52	149300
C11orf53	150750
C11orf54	182919
C11orf57	150776
C11orf58	110696
C11orf63	109944
C11orf65	166323
C11orf68	175573
C11orf70	137691
C11orf74	166352
C11orf80	173715
C11orf84	168005
C11orf86	173237
C11orf87	185742
C11orf88	183644
C11orf91	205177
C11orf94	234776
C11orf95	188070
C11orf96	187479
C12orf10	139637
C12orf29	133641
C12orf4	47621
C12orf40	180116
C12orf42	179088
C12orf43	157895
C12orf45	151131
C12orf49	111412
C12orf50	165805
C12orf54	177627
C12orf56	185306
C12orf57	111678
C12orf60	182993
C12orf65	130921
C12orf66	174206
C12orf71	214700
C12orf73	204954
C12orf74	214215
C12orf75	235162
C12orf76	174456
C12orf77	226397
C14orf1	133935
C14orf105	100557
C14orf119	179933
C14orf132	227051
C14orf159	133943
C14orf166	87302
C14orf169	170468
C14orf177	176605
C14orf178	197734
C14orf2	156411
C14orf28	179476
C14orf37	139971
C14orf39	179008
C14orf79	140104
C14orf80	185347
C14orf93	100802
C15orf32	183643
C15orf38-AP3S2	250021
C15orf39	167173
C15orf40	169609
C15orf41	186073
C15orf48	166920
C15orf52	188549
C15orf53	175779
C15orf54	175746
C15orf56	176753
C15orf57	128891
C15orf59	205363
C15orf61	189227
C15orf62	188277
C16orf46	166455
C16orf52	185716
C16orf54	185905
C16orf58	140688
C16orf59	162062
C16orf62	103544
C16orf70	125149
C16orf71	166246
C16orf72	182831
C16orf74	154102
C16orf78	166152
C16orf82	234186
C16orf86	159761
C16orf87	155330
C16orf89	153446
C16orf90	215131
C16orf91	174109
C16orf92	167194
C16orf95	260456
C17orf100	256806
C17orf100	279257
C17orf102	197322
C17orf105	231256
C17orf107	205710
C17orf47	181013
C17orf49	258315
C17orf50	270806
C17orf51	212719
C17orf53	125319
C17orf58	186665
C17orf62	178927
C17orf64	141371
C17orf67	214226
C17orf74	184560
C17orf75	108666
C17orf77	182352
C17orf80	141219
C17orf82	187013
C17orf89	224877
C17orf97	187624
C17orf99	187997
C18orf21	141428
C18orf25	152242
C18orf32	177576
C18orf54	166845
C18orf63	206043
C18orf8	141452
C19orf12	131943
C19orf18	177025
C19orf24	228300
C19orf25	119559
C19orf33	167644
C19orf35	188305
C19orf38	214212
C19orf43	123144
C19orf44	105072
C19orf45	198723
C19orf47	160392
C19orf48	167747
C19orf52	142444
C19orf53	104979
C19orf54	188493
C19orf57	132016
C19orf60	6015
C19orf66	130813
C19orf70	174917
C19orf71	183397
C19orf73	221916
C1D	197223
C1GALT1	106392
C1GALT1C1	171155
C1orf100	173728
C1orf101	179397
C1orf105	180999
C1orf106	163362
C1orf109	116922
C1orf111	171722
C1orf112	460
C1orf115	162817
C1orf116	182795
C1orf122	197982
C1orf123	162384
C1orf127	175262
C1orf131	143633
C1orf140	234754
C1orf141	203963
C1orf146	203910
C1orf158	157330
C1orf159	131591
C1orf162	143110
C1orf168	187889
C1orf174	198912
C1orf185	204006
C1orf186	263961
C1orf189	163263
C1orf194	179902
C1orf198	119280
C1orf204	188004
C1orf21	116667
C1orf210	253313
C1orf213	283106
C1orf216	142686
C1orf220	213057
C1orf226	239887
C1orf228	198520
C1orf229	221953
C1orf27	157181
C1orf35	143793
C1orf43	143612
C1orf50	164008
C1orf52	162642
C1orf53	203724
C1orf54	118292
C1orf56	143443
C1orf61	125462
C1orf64	183888
C1orf68	198854
C1orf74	162757
C1orf87	162598
C1orf94	142698
C1QA	173372
C1QB	173369
C1QBP	108561
C1QC	159189
C1QL1	131094
C1QL2	144119
C1QL3	165985
C1QL4	186897
C1QTNF1	173918
C1QTNF2	145861
C1QTNF3	82196
C1QTNF3-AMACR	273294
C1QTNF4	172247
C1QTNF5	223953
C1QTNF6	133466
C1QTNF7	163145
C1QTNF8	184471
C1QTNF9	240654
C1QTNF9B	205863
C1R	159403
C1RL	139178
C1S	182326
C20orf141	258713
C20orf144	149609
C20orf173	125975
C20orf194	88854
C20orf196	171984
C20orf197	176659
C20orf202	215595
C20orf203	198547
C20orf24	101084
C20orf27	101220
C20orf85	124237
C20orf96	196476
C21orf2	160226
C21orf33	160221
C21orf58	160298
C21orf59	159079
C21orf91	154642
C22orf23	128346
C22orf24	128254
C22orf29	215012
C22orf31	100249
C22orf34	188511
C22orf39	242259
C22orf42	205856
C22orf46	184208
C2CD2	157617
C2CD2L	172375
C2CD3	168014
C2CD4A	198535
C2CD4B	205502
C2CD4C	183186
C2CD4D	225556
C2orf15	273045
C2orf16	221843
C2orf27A	197927
C2orf27B	186825
C2orf40	119147
C2orf42	115998
C2orf47	162972
C2orf48	163009
C2orf49	135974
C2orf50	150873
C2orf54	172478
C2orf57	177673
C2orf61	239605
C2orf66	187944
C2orf68	168887
C2orf69	178074
C2orf70	173557
C2orf71	179270
C2orf72	204128
C2orf73	177994
C2orf74	237651
C2orf76	186132
C2orf78	187833
C2orf80	188674
C2orf81	159239
C2orf82	182600
C2orf83	42304
C2orf88	187699
C3	125730
C3AR1	171860
C3orf14	114405
C3orf18	88543
C3orf20	131379
C3orf22	180697
C3orf30	163424
C3orf33	174928
C3orf35	198590
C3orf36	221972
C3orf38	179021
C3orf49	163632
C3orf52	114529
C3orf58	181744
C3orf62	188315
C3orf67	163689
C3orf70	187068
C3orf79	237787
C3P1	167798
C4BPA	123838
C4BPB	123843
C4orf17	138813
C4orf19	154274
C4orf22	197826
C4orf26	174792
C4orf3	164096
C4orf32	174749
C4orf33	151470
C4orf36	163633
C4orf45	164123
C4orf46	205208
C4orf47	205129
C4orf48	243449
C4orf51	237136
C5	106804
C5AR1	197405
C5orf15	113583
C5orf22	82213
C5orf24	181904
C5orf30	181751
C5orf34	172244
C5orf38	186493
C5orf42	197603
C5orf45	161010
C5orf46	178776
C5orf47	185056
C5orf49	215217
C5orf51	205765
C5orf52	187658
C5orf56	197536
C5orf58	234511
C5orf60	204661
C5orf63	164241
C5orf64	178722
C6	39537
C6orf1	186577
C6orf106	196821
C6orf118	112539
C6orf120	185127
C6orf132	188112
C6orf141	197261
C6orf163	203872
C6orf201	185689
C6orf203	130349
C6orf222	189325
C6orf223	181577
C6orf226	221821
C6orf52	137434
C6orf58	184530
C6orf62	112308
C6orf89	198663
C6orf99	203711
C7	112936
C7orf13	182648
C7orf25	136197
C7orf26	146576
C7orf31	153790
C7orf33	170279
C7orf43	146826
C7orf49	122783
C7orf50	146540
C7orf57	164746
C7orf61	185955
C7orf62	164645
C7orf65	221845
C7orf66	205174
C7orf69	136275
C7orf71	222004
C7orf72	164500
C8A	157131
C8B	21852
C8G	176919
C8orf22	168333
C8orf31	278812
C8orf31	177335
C8orf33	182307
C8orf34	165084
C8orf37	156172
C8orf4	176907
C8orf44	213865
C8orf44-SGK3	270024
C8orf46	169085
C8orf48	164743
C8orf58	241852
C8orf59	176731
C8orf74	171060
C8orf76	189376
C8orf82	213563
C8orf86	196166
C9	113600
C9orf106	179082
C9orf114	198917
C9orf116	160345
C9orf129	204352
C9orf131	174038
C9orf135	204711
C9orf139	180539
C9orf142	148362
C9orf152	188959
C9orf153	187753
C9orf16	171159
C9orf163	196366
C9orf170	204446
C9orf172	232434
C9orf24	164972
C9orf3	148120
C9orf40	135045
C9orf43	157653
C9orf47	186354
C9orf50	179058
C9orf57	204669
C9orf64	165118
C9orf66	183784
C9orf69	238227
C9orf72	147894
C9orf78	136819
C9orf84	165181
C9orf85	155621
CA1	133742
CA10	154975
CA11	63180
CA12	74410
CA13	185015
CA14	118298
CA2	104267
CA3	164879
CA4	167434
CA5A	174990
CA5B	169239
CA5BP1	186312
CA6	131686
CA7	168748
CA8	178538
CA9	107159
CAB39	135932
CAB39L	102547
CABLES1	134508
CABLES2	149679
CABP1	157782
CABP2	167791
CABP4	175544
CABP5	105507
CABP7	100314
CABS1	145309
CABYR	154040
CACHD1	158966
CACNA1A	141837
CACNA1B	148408
CACNA1C	151067
CACNA1D	157388
CACNA1E	198216
CACNA1F	102001
CACNA1G	6283
CACNA1H	196557
CACNA1I	100346
CACNA1S	81248
CACNA2D1	153956
CACNA2D2	7402
CACNA2D3	157445
CACNA2D4	151062
CACNB1	67191
CACNB2	165995
CACNB3	167535
CACNB4	182389
CACNG1	108878
CACNG2	166862
CACNG3	6116
CACNG4	75461
CACNG5	75429
CACNG6	130433
CACNG7	105605
CACNG8	142408
CACYBP	116161
CAD	84774
CADM1	182985
CADM2	175161
CADM3	162706
CADM4	105767
CADPS	163618
CADPS2	81803
CAGE1	164304
CALB1	104327
CALCA	110680
CALCB	175868
CALCOCO1	12822
CALCOCO2	136436
CALCR	4948
CALCRL	64989
CALD1	122786
CALHM1	185933
CALHM2	138172
CALHM3	183128
CALM1	198668
CALM3	160014
CALML3	178363
CALML4	129007
CALML5	178372
CALML6	169885
CALN1	183166
CALR	179218
CALR3	269058
CALU	128595
CALY	130643
CAMK1	134072
CAMK1D	183049
CAMK1G	8118
CAMK2A	70808
CAMK2B	58404
CAMK2D	145349
CAMK2G	148660
CAMK2N1	162545
CAMK2N2	163888
CAMK4	152495
CAMKK1	4660
CAMKK2	110931
CAMKMT	143919
CAMKV	164076
CAMLG	164615
CAMP	164047
CAMSAP1	130559
CAMTA1	171735
CAMTA2	108509
CAND1	111530
CAND2	144712
CANT1	171302
CANX	127022
CAP1	131236
CAP2	112186
CAPG	42493
CAPN1	14216
CAPN10	142330
CAPN11	137225
CAPN13	162949
CAPN14	214711
CAPN2	162909
CAPN3	92529
CAPN5	149260
CAPN6	77274
CAPN7	131375
CAPN8	203697
CAPN9	135773
CAPNS1	126247
CAPNS2	256812
CAPRIN1	135387
CAPRIN2	110888
CAPS2	180881
CAPSL	152611
CAPZA1	116489
CAPZA2	198898
CAPZA3	177938
CAPZB	77549
CARD10	100065
CARD11	198286
CARD14	141527
CARD16	204397
CARD17	255221
CARD18	255501
CARD6	132357
CARD8	105483
CARD9	187796
CARHSP1	153048
CARM1	142453
CARNS1	172508
CARS2	134905
CARTPT	164326
CASC1	118307
CASC2	177640
CASC3	108349
CASC4	166734
CASD1	127995
CASK	147044
CASKIN1	167971
CASKIN2	177303
CASP1	137752
CASP10	3400
CASP12	204403
CASP14	105141
CASP2	106144
CASP3	164305
CASP4	196954
CASP5	137757
CASP6	138794
CASP7	165806
CASP8	64012
CASP8AP2	118412
CASP9	132906
CASQ1	143318
CASQ2	118729
CASR	36828
CASS4	87589
CAST	153113
CASZ1	130940
CAT	121691
CATSPER1	175294
CATSPER2	166762
CATSPER2P1	205771
CATSPER3	152705
CATSPER4	188782
CATSPERG	99338
CAV1	105974
CAV2	105971
CAV3	182533
CBFA2T2	78699
CBFA2T3	129993
CBFB	67955
CBL	110395
CBLB	114423
CBLC	142273
CBLL1	105879
CBLN1	102924
CBLN2	141668
CBLN3	139899
CBLN4	54803
CBR1	159228
CBR3	159231
CBR4	145439
CBS	160200
CBWD1	172785
CBWD2	136682
CBWD3	196873
CBWD6	215126
CBX1	108468
CBX2	173894
CBX3	122565
CBX4	141582
CBX5	94916
CBX6	183741
CBX7	100307
CBX8	141570
CBY1	100211
CBY3	204659
CC2D1A	132024
CC2D1B	154222
CC2D2A	48342
CC2D2B	188649
CCAR1	60339
CCBE1	183287
CCDC102A	135736
CCDC102B	150636
CCDC105	160994
CCDC106	173581
CCDC107	159884
CCDC110	168491
CCDC112	164221
CCDC113	103021
CCDC114	105479
CCDC115	136710
CCDC116	161180
CCDC117	159873
CCDC12	160799
CCDC120	147144
CCDC121	176714
CCDC122	151773
CCDC124	7080
CCDC126	169193
CCDC127	164366
CCDC129	180347
CCDC13	244607
CCDC130	104957
CCDC134	100147
CCDC136	128596
CCDC137	185298
CCDC138	163006
CCDC14	175455
CCDC140	163081
CCDC141	163492
CCDC142	135637
CCDC144A	170160
CCDC144B	154874
CCDC144NL	205212
CCDC146	135205
CCDC148	153237
CCDC149	181982
CCDC15	149548
CCDC150	144395
CCDC151	198003
CCDC152	198865
CCDC153	248712
CCDC154	197599
CCDC155	161609
CCDC157	187860
CCDC158	163749
CCDC159	183401
CCDC160	203952
CCDC162P	203799
CCDC163P	280670
CCDC167	198937
CCDC17	159588
CCDC18	122483
CCDC22	101997
CCDC24	159214
CCDC25	147419
CCDC27	162592
CCDC28A	24862
CCDC28B	160050
CCDC3	151468
CCDC30	186409
CCDC33	140481
CCDC34	109881
CCDC36	173421
CCDC38	165972
CCDC39	145075
CCDC40	141519
CCDC42	161973
CCDC43	180329
CCDC47	108588
CCDC50	152492
CCDC51	164051
CCDC53	120860
CCDC54	138483
CCDC57	176155
CCDC58	160124
CCDC59	133773
CCDC6	108091
CCDC60	183273
CCDC61	104983
CCDC62	130783
CCDC63	173093
CCDC65	139537
CCDC66	180376
CCDC67	165325
CCDC68	166510
CCDC69	198624
CCDC70	123171
CCDC71	177352
CCDC73	186714
CCDC74A	163040
CCDC74B	152076
CCDC77	120647
CCDC78	162004
CCDC8	169515
CCDC80	91986
CCDC81	149201
CCDC82	149231
CCDC83	150676
CCDC85A	55813
CCDC85B	175602
CCDC85C	205476
CCDC86	110104
CCDC87	182791
CCDC88A	115355
CCDC88B	168071
CCDC88C	15133
CCDC89	179071
CCDC9	105321
CCDC90B	137500
CCDC91	123106
CCDC93	125633
CCDC94	105248
CCDC96	173013
CCDC97	142039
CCIN	185972
CCK	187094
CCKAR	163394
CCKBR	110148
CCL1	108702
CCL11	172156
CCL13	181374
CCL17	102970
CCL19	172724
CCL2	108691
CCL20	115009
CCL21	137077
CCL22	102962
CCL24	106178
CCL25	131142
CCL26	6606
CCL27	213927
CCL28	151882
CCL7	108688
CCL8	108700
CCM2	136280
CCNA1	133101
CCNA2	145386
CCNB1	134057
CCNB1IP1	100814
CCNB2	157456
CCNB3	147082
CCNC	112237
CCND1	110092
CCND2	118971
CCND3	112576
CCNDBP1	166946
CCNE1	105173
CCNE2	175305
CCNF	162063
CCNG1	113328
CCNG2	138764
CCNH	134480
CCNI	118816
CCNI2	205089
CCNJ	107443
CCNJL	135083
CCNK	90061
CCNL1	163660
CCNL2	221978
CCNO	152669
CCNT1	129315
CCNT2	82258
CCNY	108100
CCNYL1	163249
CCP110	103540
CCPG1	260916
CCR1	163823
CCR10	184451
CCR2	121807
CCR3	183625
CCR4	183813
CCR5	160791
CCR6	112486
CCR7	126353
CCR8	179934
CCR9	173585
CCRL2	121797
CCS	173992
CCT2	166226
CCT3	163468
CCT4	115484
CCT5	150753
CCT6A	146731
CCT6B	132141
CCT6P1	228409
CCT6P3	234585
CCT7	135624
CCT8	156261
CCT8L2	198445
CCZ1	122674
CD101	134256
CD109	156535
CD14	170458
CD151	177697
CD160	117281
CD163	177575
CD163L1	177675
CD164	135535
CD164L2	174950
CD177	204936
CD180	134061
CD19	177455
CD1A	158477
CD1B	158485
CD1C	158481
CD1D	158473
CD1E	158488
CD2	116824
CD200	91972
CD200R1	163606
CD200R1L	206531
CD207	116031
CD209	90659
CD22	12124
CD226	150637
CD24	272398
CD244	122223
CD247	198821
CD248	174807
CD27	139193
CD274	120217
CD276	103855
CD28	178562
CD2AP	198087
CD2BP2	169217
CD300A	167851
CD300C	167850
CD300E	186407
CD300LB	178789
CD300LD	204345
CD300LF	186074
CD300LG	161649
CD302	241399
CD320	167775
CD33	105383
CD34	174059
CD36	135218
CD37	104894
CD38	4468
CD3D	167286
CD3E	198851
CD3EAP	117877
CD3G	160654
CD4	10610
CD40	101017
CD40LG	102245
CD44	26508
CD46	117335
CD47	196776
CD48	117091
CD5	110448
CD52	169442
CD53	143119
CD55	196352
CD58	116815
CD59	85063
CD5L	73754
CD6	13725
CD63	135404
CD68	129226
CD69	110848
CD7	173762
CD70	125726
CD72	137101
CD74	19582
CD79A	105369
CD79B	7312
CD80	121594
CD81	110651
CD82	85117
CD83	112149
CD84	66294
CD86	114013
CD8A	153563
CD8B	172116
CD9	10278
CD93	125810
CD96	153283
CD99L2	102181
CD99P1	223773
CDA	158825
CDADC1	102543
CDAN1	140326
CDC123	151465
CDC14A	79335
CDC14B	81377
CDC14C	218305
CDC16	130177
CDC20	117399
CDC20B	164287
CDC23	94880
CDC25A	164045
CDC25B	101224
CDC25C	158402
CDC26	176386
CDC27	4897
CDC34	99804
CDC37	105401
CDC37L1	106993
CDC40	168438
CDC42	70831
CDC42BPA	143776
CDC42BPB	198752
CDC42BPG	171219
CDC42EP1	128283
CDC42EP2	149798
CDC42EP3	163171
CDC42EP4	179604
CDC42SE1	197622
CDC42SE2	158985
CDC45	93009
CDC5L	96401
CDC6	94804
CDC7	97046
CDC73	134371
CDCA2	184661
CDCA3	111665
CDCA4	170779
CDCA5	146670
CDCA7	144354
CDCA7L	164649
CDCA8	134690
CDCP1	163814
CDCP2	157211
CDH1	39068
CDH10	40731
CDH11	140937
CDH12	154162
CDH13	140945
CDH15	129910
CDH16	166589
CDH17	79112
CDH18	145526
CDH19	71991
CDH2	170558
CDH20	101542
CDH22	149654
CDH23	107736
CDH24	139880
CDH26	124215
CDH3	62038
CDH5	179776
CDH6	113361
CDH7	81138
CDH8	150394
CDH9	113100
CDHR1	148600
CDHR2	74276
CDHR3	128536
CDHR4	187492
CDIPT	103502
CDK1	170312
CDK10	185324
CDK11A	8128
CDK11B	248333
CDK12	167258
CDK13	65883
CDK14	58091
CDK15	138395
CDK16	102225
CDK17	59758
CDK18	117266
CDK19	155111
CDK2	123374
CDK20	156345
CDK2AP1	111328
CDK2AP2	167797
CDK3	250506
CDK3	261408
CDK4	135446
CDK5	164885
CDK5R1	176749
CDK5R2	171450
CDK5RAP1	101391
CDK5RAP2	136861
CDK5RAP3	108465
CDK6	105810
CDK8	132964
CDK9	136807
CDKAL1	145996
CDKL1	100490
CDKL2	138769
CDKL3	6837
CDKL4	205111
CDKL5	8086
CDKN1A	124762
CDKN1B	111276
CDKN2A	147889
CDKN2AIP	168564
CDKN2AIPNL	237190
CDKN2B	147883
CDKN2B-AS1	240498
CDKN2C	123080
CDKN2D	129355
CDKN3	100526
CDNF	185267
CDO1	129596
CDON	64309
CDR1	184258
CDR2	140743
CDR2L	109089
CDRT1	241322
CDRT15	223510
CDRT15L2	214819
CDRT4	239704
CDRT7	259944
CDS1	163624
CDS2	101290
CDT1	167513
CDV3	91527
CDX1	113722
CDX2	165556
CDX4	131264
CDYL	153046
CDYL2	166446
CEACAM1	79385
CEACAM16	213892
CEACAM18	213822
CEACAM19	186567
CEACAM20	273777
CEACAM22P	230666
CEACAM3	170956
CEACAM5	105388
CEACAM6	86548
CEACAM8	124469
CEBPA	245848
CEBPB	172216
CEBPD	221869
CEBPE	92067
CEBPG	153879
CEBPZ	115816
CECR1	93072
CECR2	99954
CECR3	241832
CECR5	69998
CECR5-AS1	185837
CECR6	183307
CECR7	237438
CEL	170835
CELA1	139610
CELA2A	142615
CELA2B	215704
CELA3A	142789
CELA3B	219073
CELF1	149187
CELF2	48740
CELF3	159409
CELF4	101489
CELF5	161082
CELF6	140488
CELP	170827
CELSR1	75275
CELSR2	143126
CELSR3	8300
CEMP1	205923
CEND1	184524
CENPA	115163
CENPB	125817
CENPBD1	177946
CENPE	138778
CENPF	117724
CENPH	153044
CENPI	102384
CENPJ	151849
CENPK	123219
CENPL	120334
CENPM	100162
CENPN	166451
CENPO	138092
CENPP	188312
CENPQ	31691
CENPT	102901
CENPV	166582
CENPW	203760
CEP104	116198
CEP112	154240
CEP120	168944
CEP128	100629
CEP135	174799
CEP152	103995
CEP164	110274
CEP170P1	154608
CEP19	174007
CEP192	101639
CEP250	126001
CEP290	198707
CEP350	135837
CEP44	164118
CEP55	138180
CEP57	166037
CEP57L1	183137
CEP63	182923
CEP68	11523
CEP70	114107
CEP76	101624
CEP78	148019
CEP85	130695
CEP89	121289
CEP95	258890
CEP97	182504
CEPT1	134255
CER1	147869
CERCAM	167123
CERK	100422
CERKL	188452
CES1P2	260765
CES2	172831
CES3	172828
CES4A	172824
CES5AP1	280839
CES5AP1	215478
CETN1	177143
CETN2	147400
CETN3	153140
CETN4P	224786
CETP	87237
CFC1	136698
CFC1B	152093
CFDP1	153774
CFH	971
CFHR1	244414
CFHR2	80910
CFHR3	116785
CFHR4	134365
CFHR5	134389
CFI	205403
CFL1	172757
CFL2	165410
CFLAR	3402
CFLAR-AS1	226312
CFP	126759
CFTR	1626
CGA	135346
CGB1	267631
CGB2	104818
CGB5	189052
CGB7	196337
CGB8	213030
CGGBP1	163320
CGN	143375
CGNL1	128849
CGREF1	138028
CGRRF1	100532
CH25H	138135
CHAC1	128965
CHAC2	143942
CHAD	136457
CHADL	100399
CHAF1A	167670
CHAF1B	159259
CHAT	70748
CHCHD1	172586
CHCHD2	106153
CHCHD3	106554
CHCHD4	163528
CHCHD5	125611
CHCHD6	159685
CHCHD7	170791
CHD1	153922
CHD1L	131778
CHD2	173575
CHD3	170004
CHD4	111642
CHD5	116254
CHD6	124177
CHD7	171316
CHD8	100888
CHD9	177200
CHDH	16391
CHEK1	149554
CHEK2	183765
CHERP	85872
CHFR	72609
CHGB	89199
CHI3L1	133048
CHI3L2	64886
CHIA	134216
CHIC1	204116
CHIC2	109220
CHID1	177830
CHIT1	133063
CHKA	110721
CHKB	100288
CHKB-CPT1B	254413
CHL1	134121
CHM	188419
CHML	203668
CHMP1A	131165
CHMP1B	255112
CHMP2A	130724
CHMP2B	83937
CHMP4A	254505
CHMP4B	101421
CHMP4C	164695
CHMP5	86065
CHMP6	176108
CHMP7	147457
CHN1	128656
CHN2	106069
CHODL	154645
CHORDC1	110172
CHP2	166869
CHPF	123989
CHPF2	33100
CHPT1	111666
CHRAC1	104472
CHRD	90539
CHRDL1	101938
CHRDL2	54938
CHRM1	168539
CHRM2	181072
CHRM3	133019
CHRM4	180720
CHRM5	184984
CHRNA1	138435
CHRNA10	129749
CHRNA2	120903
CHRNA3	80644
CHRNA4	101204
CHRNA5	169684
CHRNA6	147434
CHRNA9	174343
CHRNB1	170175
CHRNB2	160716
CHRNB3	147432
CHRNB4	117971
CHRND	135902
CHRNE	108556
CHRNG	196811
CHST1	175264
CHST10	115526
CHST11	171310
CHST12	136213
CHST13	180767
CHST14	169105
CHST15	182022
CHST2	175040
CHST3	122863
CHST4	140835
CHST5	135702
CHST6	183196
CHST7	147119
CHST8	124302
CHST9	154080
CHSY1	131873
CHSY3	198108
CHTF18	127586
CHTF8	168802
CHTOP	160679
CHUK	213341
CHURC1	258289
CHURC1-FNTB	125954
CIAO1	144021
CIAPIN1	5194
CIB1	185043
CIB2	136425
CIB3	141977
CIB4	157884
CIC	79432
CIDEA	176194
CIDEB	136305
CIDEC	187288
CIDECP	186162
CIITA	179583
CILP	138615
CILP2	160161
CINP	100865
CIR1	138433
CIRBP	99622
CISD1	122873
CISD2	145354
CISH	114737
CIT	122966
CITED1	125931
CITED2	164442
CITED4	179862
CIZ1	148337
CKAP2	136108
CKAP2L	169607
CKAP4	136026
CKAP5	175216
CKB	166165
CKLF	217555
CKLF-CMTM1	254788
CKM	104879
CKMT1A	223572
CKMT1B	237289
CKMT2	131730
CKS1B	173207
CKS2	123975
CLASP1	74054
CLASP2	163539
CLASRP	104859
CLC	105205
CLCA1	16490
CLCA2	137975
CLCA3P	153923
CLCA4	16602
CLCC1	121940
CLCF1	175505
CLCN1	188037
CLCN2	114859
CLCN3	109572
CLCN4	73464
CLCN5	171365
CLCN6	11021
CLCN7	103249
CLCNKA	186510
CLCNKB	184908
CLDN1	163347
CLDN10	134873
CLDN11	13297
CLDN12	157224
CLDN14	159261
CLDN15	106404
CLDN16	113946
CLDN17	156282
CLDN18	66405
CLDN19	164007
CLDN2	165376
CLDN20	171217
CLDN22	177300
CLDN23	253958
CLDN24	185758
CLDN25	228607
CLDN3	165215
CLDN4	189143
CLDN5	184113
CLDN6	184697
CLDN7	181885
CLDN8	156284
CLDN9	213937
CLDND1	80822
CLDND2	160318
CLEC10A	132514
CLEC11A	105472
CLEC12A	172322
CLEC12B	256660
CLEC14A	176435
CLEC16A	38532
CLEC17A	187912
CLEC18A	157322
CLEC18B	140839
CLEC18C	157335
CLEC1A	150048
CLEC1B	165682
CLEC2A	188393
CLEC2B	110852
CLEC2D	69493
CLEC2L	236279
CLEC3A	166509
CLEC3B	163815
CLEC4A	111729
CLEC4C	198178
CLEC4D	166527
CLEC4E	166523
CLEC4F	152672
CLEC4G	182566
CLEC4GP1	268297
CLEC4M	104938
CLEC5A	258227
CLEC6A	205846
CLEC7A	172243
CLEC9A	197992
CLECL1	184293
CLGN	153132
CLIC2	155962
CLIC3	169583
CLIC4	169504
CLIC5	112782
CLIC6	159212
CLINT1	113282
CLIP1	130779
CLIP2	106665
CLIP3	105270
CLIP4	115295
CLK1	13441
CLK3	179335
CLK4	113240
CLLU1	257127
CLLU1OS	205057
CLMN	165959
CLMP	166250
CLN3	188603
CLN5	102805
CLN6	128973
CLNK	109684
CLNS1A	74201
CLOCK	134852
CLP1	172409
CLPB	162129
CLPP	125656
CLPS	137392
CLPTM1	104853
CLPX	166855
CLRN1	163646
CLRN1-AS1	276055
CLRN1-AS1	239265
CLRN2	249581
CLRN3	180745
CLSPN	92853
CLSTN1	171603
CLSTN2	158258
CLSTN3	139182
CLTA	122705
CLTB	175416
CLTC	141367
CLTCL1	70371
CLU	120885
CLUAP1	103351
CLUL1	79101
CLVS1	177182
CLVS2	146352
CLYBL	125246
CMA1	92009
CMAHP	168405
CMAS	111726
CMBL	164237
CMC1	187118
CMIP	153815
CMKLR1	174600
CMPK1	162368
CMPK2	134326
CMTM1	89505
CMTM2	140932
CMTM3	140931
CMTM4	183723
CMTM5	166091
CMTM6	91317
CMTM7	153551
CMTM8	170293
CMYA5	164309
CNBD1	176571
CNBP	169714
CNDP1	150656
CNDP2	133313
CNFN	105427
CNGA1	198515
CNGA2	183862
CNGA3	144191
CNGA4	132259
CNGB1	70729
CNGB3	170289
CNIH2	174871
CNIH3	143786
CNIH4	143771
CNKSR1	142675
CNKSR2	149970
CNKSR3	153721
CNN1	130176
CNN2	64666
CNN3	117519
CNNM1	119946
CNNM2	148842
CNNM3	168763
CNNM4	158158
CNOT1	125107
CNOT10	182973
CNOT2	111596
CNOT4	80802
CNOT6	113300
CNOT6L	138767
CNOT7	198791
